type,smiles
12.053918678501656,C[N@H+](Cc1[nH]c(=O)c2c(n1)c3ccccc3o2)C[C@H]4COc5ccccc5O4
12.05331300674435,C[C@@H](C(=O)NCCc1ccc(cc1)OC)Sc2c3c(nc[nH]3)ncn2
12.053120422911537,C[C@@H]1CC[C@H]([NH+]1[C@H](C)C(=O)Nc2cccc(c2)CCCO)C
12.053017095969274,Cc1cc(=O)c(c(o1)c2c(nc([nH]2)c3ccn(c3)C(C)C)c4ccc(cc4)OC)[O-]
12.052917726229056,Cc1cccc2c1nc([nH]2)C3CCN(CC3)C(=O)c4c(noc4C)C
12.052424395040893,c1ccc(cc1)c2[nH]nc(n2)[C@@H]3CCCN(C3)C(=O)[C@H]4CC[C@@H]([NH2+]C4)C(=O)[O-]
12.052349208202052,Cc1cc(nc(n1)CC2CCN(CC2)C(=O)c3cccc(n3)O)c4nccn4C
12.052341293797964,Cc1ccc(cc1)c2c(c[nH]n2)C[NH2+][C@@H]3CCCN(C3)c4cccnn4
12.051961622246289,Cc1ccc(cc1)c2csc3c2nc([nH]c3=O)N4CCC[C@H](C4)C(=O)NCC(=O)N
12.051948651417366,Cc1c(c(nc(n1)O)C)CCC(=O)N[C@H]2COC[C@H]2Cc3ccncc3
12.051923589137752,c1ccc2c(c1)[nH]c(n2)CNC(=O)c3ccc4c(c3)nn[nH]4
12.05170550333621,c1cc(cnc1)C(=O)NC[C@H]2Cc3cc(cc(c3O2)c4ccc5c(c4)cc[nH]5)Cl
12.051677583077344,Cc1ccc(cc1O)C(=O)NCc2c3cccnc3n[nH]2
12.051570518777597,CC(C)c1ncc(cn1)C[N@@H+]2CCC[C@@H](C2)c3cccc(c3)C(=O)[O-]
12.050891638782472,Cc1nc([nH]n1)C[N@H+]2CCC[C@@H](C2)c3cccc(c3)C(=O)[O-]
12.05065816386187,CCCc1ncc(cn1)C[NH+]2CCN(CC2)c3c(cccn3)C#N
12.050583196867588,c1nc2c(nc(nc2n1[C@@H]3CN(C[C@@H]3O)C(=O)CCCC(=O)[O-])N)N
12.050444474951489,Cc1ccc(o1)c2cc([nH]n2)C(=O)N[C@H]3c4ccccc4C[C@@H]3O
12.050349062413314,C[N@@H+]1CCc2c(c([nH]n2)C(=O)NC[C@H](Cc3ccsc3)CO)C1
12.049618299102502,C[N@@H+]1CCc2c(c([nH]n2)C(=O)NC[C@H]3Cc4ccc(cc4OC3)OC)C1
12.04896689967713,Cn1ccnc1C[N@H+](C)Cc2cc3cc(ccc3[nH]2)F
12.048821142735171,c1ccc2c(c1)[nH]c(n2)[C@H]3CCCN(C3)C(=O)c4cncnc4
12.048662195119732,c1c(nc[nH]1)C[N@@H+]2CC[N@](C[C@H](C2)O)c3c4cn[nH]c4nc(n3)N
12.048474667711757,CCO[C@H]1CCC[N@@H+](C1)Cc2[nH]c3cccc(c3n2)F
12.048173480667286,c1ccnc(c1)CO[C@@H]2CCOC[C@H]2NC(=O)c3[nH]ncn3
12.048087521445105,Cc1cccnc1[C@@H](C2CC2)NC(=O)c3cc(=O)cc([nH]3)C
12.047687624194092,c1[nH]c2c(n1)c(ncn2)N3CC[C@H]([C@H](C3)O)O
12.047355439066944,CCC(=O)N1CCC[C@@]2([C@H]1C[N@@H+](CC2)Cc3ccc(o3)c4cc[nH]n4)CO
12.047121744301784,CC[C@@H](c1ccccc1)C(=O)NCc2[nH]c(=O)c3cnn(c3n2)c4ccccc4
12.046646880056493,Cc1cc(=O)n(c(n1)[O-])CC[N@H+]2CC[C@@H]2c3cccc(c3)OC
12.046336459540589,CCC[C@@H]1C[N@H+](C[C@@H]1NC(=O)C)CCc2[nH]c3cc(ccc3n2)F
12.045833675036429,CC[N@H+](C[C@H](c1cccc(c1)O)O)CC(=O)Nc2cc(ccc2C)C
12.045583931618532,COc1ccccc1c2cccc(n2)[C@@H]3CCC[N@H+](C3)Cc4ccncc4
12.045529190323588,c1ccnc(c1)[N@]2CCC[C@]3(C2)CC[N@@H+](C3)Cc4ccoc4
12.04533616680166,C[C@@]1(CCOC2([C@H]1O)CC[NH+](CC2)Cc3ccccn3)NC(=O)c4cccnc4
12.045284723175088,Cc1nc([nH]n1)[C@@H]2CCCN(C2)C(=O)C[N@@H+]3CCc4ccccc4C3
12.045202061621277,Cc1cnc(cn1)C(=O)N2CCc3c([nH]c(n3)c4cccnc4)C2
12.044985734576198,c1cc(cnc1)[C@H](CNc2c(cccn2)F)[NH+]3CCCCC3
12.044517245823087,COc1cccc(n1)c2ccc(c(c2)C[NH+]3CCN(CC3)C(=O)c4ccco4)O
12.043474742929025,Cc1cnc(cn1)C(=O)OCc2[nH]c(=O)c3ccc(cc3n2)C(=O)OC
12.043422639768774,C[N@H+](Cc1cc(ccn1)OC)Cc2[nH]c3cc(ccc3n2)F
12.04331843344828,Cc1ccc(cc1)NC(=O)[C@H](C)NC(=O)[C@H]2Cc3ccccc3C[NH2+]2
12.043166081169582,Cc1nc(no1)[C@@H]2CCC[N@H+](C2)Cc3cnc(nc3)NCc4ccccc4
12.04308583790591,CNC(=O)c1c(nc([nH]1)[C@@H]2CCCN(C2)C(=O)COC)c3ccc(cc3)OC
12.042918536197268,Cc1cc(nc(n1)CNC(=O)c2cccc(c2)OC)N3CCCC3
12.042822024436305,c1cc(oc1C[N@H+]2C[C@H]3CN(C(C2)COC3)c4ccnc(n4)N)c5cc[nH]n5
12.0427780555247,C[N@H+]1C[C@@H](CC12CN(C2)C(=O)c3cc(ncn3)O)COC
12.042709683867162,Cc1[nH]c(cc(=O)n1)[C@H]2CCC[N@H+]2CC(=O)N
12.04203058402748,c1cc(sc1)c2ccc(=O)n(n2)CC3CCN(CC3)C(=O)[C@@H]4CCCO4
12.042008379727122,Cc1cc(nc(n1)NCCNC(=O)NC(C)(C)C[NH+]2CCN(CC2)C)O
12.041811838692263,c1ccc2c(c1)cc([nH]2)C(=O)NCCCC(=O)Nc3ccccn3
12.041612219833596,C[C@@H](COC)[NH2+]Cc1cccc(c1)c2cc(nc3c2cc[nH]3)N
12.0415917742897,c1cc(cnc1)CCC(=O)NC[C@@]2(CCC[N@](C2)c3ncccn3)O
12.04137149004258,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCc2ccc3c(c2)non3
12.040838147144855,C[C@@H](C(=O)NCc1ccco1)Sc2c3c(nc[nH]3)ncn2
12.040818800823752,Cc1cc(c2cc([nH]c2c1)C[N@H+]3CC[C@@H](C3)C(=O)N4CCCC4)C
12.040469028131964,c1c(cc(cc1C(=O)[O-])O)C(=O)NCC[N@H+]2CCCC[C@@H]2CO
12.039825103421563,c1cc2c(cc1C(=O)N3C[C@@H]([C@@H](C3)O)[NH+]4CCOCC4)nn[nH]2
12.039518859952263,Cc1c(c2nc([nH]c(=O)n2n1)SCC(=O)N3CCCC3)c4ccccc4
12.039146663115558,CC(C)c1nc(on1)[C@H]2CCCN(C2)C(=O)NCc3ccc4c(c3)[nH]cn4
12.03883228539761,c1cc2c(cc1NC(=O)CSc3nc(nc(n3)N)N)[nH]c(=O)[nH]2
12.038752481823051,c1c(nc(o1)NCC[N@H+]2CCC[C@@H](C2)CO)C(=O)[O-]
12.0385245030164,CCCSc1ncc(cn1)C[N@@H+]2[C@H]3CC[C@@H]2c4cnc5cc(nn5c4C3)C
12.03809140923713,C[C@@H](C(=O)Nc1ccc2c(c1)OCCO2)Sc3c4c(nc[nH]4)ncn3
12.037648202608189,CC[C@H](C)[C@H](C(=O)[O-])NC(=O)CCc1[nH]c2cccc(c2n1)C
12.037640288204102,Cc1cccc2c1nc([nH]2)[C@H]3CCC[N@H+](C3)Cc4c[nH]nc4C(=O)OC
12.037309422144302,c1ccc(cc1)CN2C(=O)/C(=C\[NH2+]C(CO)(CO)CO)/C(=NC2=O)[O-]
12.036100936608944,Cc1[nH]nc(n1)[C@@H](C)Nc2c3c(nc(n2)c4ccccc4)CC[NH2+]CC3
12.035931876143836,CNc1c(cccn1)C[N@@H+]2CC[C@@](C2)(COc3ccc(cc3)F)O
12.035809422725029,c1cc(cc(c1)Nc2cc(nc(n2)C3CC3)N)C(=O)[O-]
12.035610243555473,CC(C)c1cc(ncn1)NC[C@@H](c2cccnc2)[NH+]3CCCCC3
12.035242003920814,Cc1c(c(n[nH]1)C)[C@H](C(=O)NCc2ccc3c(c2)[nH]c(n3)C)[NH3+]
12.034656338018284,Cc1nc(cc(n1)[C@@H]2CCC[N@@H+]2C)c3cccc(c3)C(=O)[O-]
12.034349435015308,C[C@@H](C(=O)NCCc1c[nH]c2c1cccc2)Sc3c4c(nc[nH]4)ncn3
12.034236215067937,C[NH+](C)[C@H](CNc1cnc2ccccc2n1)c3ccc(cc3)F
12.034066714913711,Cc1cccc(c1)C[N@@H+]2CC[C@]3(C2)CCCN(C3)c4ncccn4
12.033425208493451,COc1ccc(c2c1cc([nH]2)C(=O)N[C@H]3C[C@H]([C@H]3n4cccn4)O)F
12.03279579352388,Cc1c(c[nH]n1)C[N@H+]2CCO[C@H](C2)CCc3cc(ncn3)O
12.032717968550346,C[N@@H+](Cc1[nH]c2cc(ccc2n1)F)C[C@H](CO)O
12.032542092903942,CCCCn1c2c(c(cc(n2)c3ccccc3OC)C(F)F)c(=O)[nH]c1=S
12.032466906065103,Cc1ccc2c(c1)nc([nH]2)CNC(=O)[C@@H]3COCC[N@]3CC(F)F
12.032017104099424,CC[N@@H+]1CCCC[C@@H]1C(=O)NCc2cccc(n2)C
12.0320109484518,c1cc(cc(c1)[N+](=O)[O-])NC(=O)Cn2c(=O)ccc(n2)c3cccs3
12.031848263478874,c1cc(cc(c1)c2[nH]c(=O)cc(n2)c3cccnc3)C[N@@H+]4CCCOCC4
12.031729987106669,Cc1cc(on1)C[C@H]2C[N@H+](C[C@@H]2O)Cc3cnc[nH]3
12.031444628870377,Cc1cc2c(cc1C)nc([nH]2)[C@H]3CCCN3C(=O)C[C@@]4(C(=O)[NH+]=C5N4C=CC=C5)C
12.03143649462173,Cc1cccc2c1nc([nH]2)[C@H]3CCCN(C3)C(=O)c4cnn(c4)C
12.03135163462234,Cc1cccc(n1)[N@]2CCO[C@H](C2)CCc3cc(ncn3)O
12.03093810700873,c1ccnc(c1)Cn2cc3c(n2)[C@@H](OCC3)C[NH2+]Cc4cccnc4
12.0304650015199,Cc1c2cc(ccc2[nH]c1C[N@@H+]3CCc4c(nc[nH]4)[C@@H]3c5cnn(c5)C)F
12.029136700700429,Cc1cc(on1)C[N@H+](C)Cc2cc(ccc2O)c3cnccn3
12.02905140101192,C(CCCC[C@@H](C(=O)[O-])[NH3+])CCCCC(=O)[O-]
12.028988965157447,CC[N@@H+](Cc1cccc2c1OCCO2)Cc3[nH]c(=O)c4ccccc4n3
12.0289148775414,Cc1cccc2c1[nH]c(n2)C[N@@H+](C)Cc3cnccc3Cl
12.028704486299388,c1ccc2c(c1)c3c(o2)c(=O)[nH]c(n3)C[NH+]4CCC(CC4)C(=O)N
12.028633256662594,c1c(c[nH]c1C(=O)NCCc2cnn[nH]2)Cl
12.028572579564583,Cc1cnc(cn1)C(=O)N2CCC[C@@H](C2)Cc3nc(no3)c4cnccn4
12.02792689609772,Cc1nccc(n1)C(=O)N2CC[C@H](C2)c3[nH]c(c[nH+]3)C[NH+](C)C
12.027875452471148,Cc1c(nco1)CNC(=O)N[C@@H]2CCc3c(c[nH]n3)C2
12.02748390931334,CCc1c(c(c([nH]1)C(=O)N[C@@H](C)c2ccncc2)C)C(=O)OC
12.027378383925496,Cc1cccc2c1nc([nH]2)[C@@H]3CCCN3C(=O)Nc4ccc(nc4)OC
12.026868784240037,Cc1cc(on1)C(=O)N2CCC[C@H](C2)CNC(=O)c3c(nc[nH]3)C
12.026536379268332,CCn1c(ncn1)C[N@H+]2CCC[C@H]2c3[nH]c4cccc(c4n3)C
12.025584232487608,c1cc2c(nc1)nc([nH]2)CO[C@@H]3C[N@@H+](C[C@@H]3F)C4CCC4
12.025500471711007,c1cc(ccc1C[C@H]2C(=O)N[C@H](C(=O)N2)Cc3ccc(cc3)O)O
12.02537581984662,C[C@H]([C@@H](c1ccc(cc1)O)O)NC(=O)CCc2[nH]c3cc(ccc3n2)F
12.025179938345437,CCCc1cc(=O)[nH]c(n1)SCC(=O)NCC23CC4CC(C2)CC(C4)C3
12.024795430213484,Cc1cccc2c1nc([nH]2)CCN(C)C(=O)c3cccc4n3ncc4
12.024459947417968,CCCc1cc([nH]n1)C(=O)NCCCc2ccncc2
12.024443239231555,C[C@@H](c1cccnc1)Nc2[nH]c(=O)cc(n2)[C@@H](C)n3c(=O)c4ccccc4cn3
12.024276597056588,c1ccc(cc1)C[N@H+]2C[C@H]([C@H](C2)F)OCc3[nH]c4cccnc4n3
12.023978927525048,Cc1nc(cc(n1)[C@H]2CCC[N@@H+]2CC(=O)N)CCC(=O)N
12.023737538200358,COc1ccc2c(c1)sc(n2)NC(=O)Cn3c(=O)ccc(n3)c4ccccc4F
12.023493071051856,c1ccnc(c1)C[N@@H+]2CCc3c(nc(nc3O)c4cnccn4)C2
12.023254979395537,C1CCc2c(c([nH]n2)C(=O)NCCCN3CCCC3=O)C1
12.022847607429547,Cn1ccc(n1)NC(=O)C[N@H+]2CCC[C@]3(C2)CN(C(=O)O3)C
12.022760768829135,Cc1nc2c(c(n1)N[C@H](CC(C)C)C(=O)N)CC[N@H+](CC2)C
12.022744280487286,c1cc(cc2c1cc[nH]2)C[N@@H+]3CC[C@H](C3)c4ccn[nH]4
12.02240110313224,c1cc2c(cc1F)[nH]c(n2)C3CCN(CC3)C(=O)c4cc(n[nH]4)N
12.022043196191806,Cc1cccc(c1)Nc2nc(nc(n2)N)C[N@H+]3CC[C@H]([C@H](C3)O)[NH3+]
12.022008021062526,Cc1cc(n[nH]1)C[C@H]2CN(C[C@H]2O)C(=O)CCc3c[nH]nc3
12.021289129357845,c1cc2cccnc2c(c1)CNC(=O)N[C@@H]3CCO[C@H](C3)c4cccnc4
12.020629595683827,CCc1ncc(cn1)C(=O)NCCSCc2c(nc[nH]2)C
12.020619262989602,Cc1csc(n1)NC(=O)CNC(=O)c2cc3c([nH]2)ccc(c3OC)OC
12.02047394573676,CNc1c(nccn1)C[C@H]2CCCN(C2)C(=O)c3ccc4c(c3)nc[nH]4
12.01979242760694,Cc1c(c(n(n1)Cc2ccc(cc2)Br)C)NC(=O)[C@H]3[C@@H]4C[C@H]([C@@H]3C(=O)[O-])C=C4
12.019763408125282,C[C@H](CCn1cccn1)Nc2c3cc(ccc3nc(n2)N)C(=O)[O-]
12.019701851649042,Cc1c(cnn1C)N/C(=[NH+]\c2cc3c(nc2)CCCC3)/O
12.019236440719745,C[N@@H+]1C[C@@H](C[C@H]1C(=O)NCc2ccc[nH]2)OC
12.01900406502193,c1cc(cnc1)C(=O)NCCc2cncnc2
12.018955259530053,CC(C)n1ccnc1CNC(=O)c2cc(c[nH]2)C#N
12.018840280826216,CCn1cc(c(n1)C)C[N@@H+](C)[C@H]2CCC[N@@](C2)c3ccccn3
12.018610103573984,CCN(CCc1[nH]c2cccc(c2n1)C)C(=O)c3ccncc3Cl
12.018403669534017,c1cc2c(cc([nH]2)C(=O)NCCc3ccc(cc3)S(=O)(=O)N)c(c1)F
12.018162280209324,Cc1cccc(c1C)NC(=O)NCCNc2cc(nc(n2)C)n3cccn3
12.01811413425112,Cc1c[nH]c(c(c1=O)C)C[N@@H+]2CCC[C@](C2)(CCOC)C(=O)[O-]
12.017892091247536,CCOCC(=O)N1CCC(CC1)c2cc3c(cccn3)c(=O)[nH]2
12.01747702472202,Cc1ccc(c2c1c(c([nH]2)C(=O)NCc3csc(n3)N4CCOCC4)C)C
12.017145499128548,Cc1[nH]nc(n1)[C@@H]2CCCN(C2)C(=O)c3cnc(nc3)OC
12.016861020270488,C[C@@H](c1ccncn1)[N@@H+](C)Cc2ccc(o2)C(=O)N(C)C
12.016737907318005,c1ccc(cc1)c2ccnc(n2)CC[NH2+]C3CCN(CC3)C(=O)c4cccnc4
12.0164164945742,Cc1cccnc1Nc2cccc(n2)[C@H]3CCC[N@H+]3Cc4[nH]ccn4
12.01592360307515,Cc1cncc(n1)[C@@H]2CCCN(C2)C(=O)c3ccc4c(c3)nn[nH]4
12.015680894683111,c1cscc1Cc2[nH]c(=O)cc(n2)[C@@H]3CCC[NH2+]C3
12.0153867426645,CC[C@]1([C@H]2[C@H]([C@@H]([NH2+]1)c3cccc(c3)F)C(=O)N(C2=O)CC)C(=O)OCC
12.01531375427124,Cc1ccc2c(c1C)[nH]c(n2)C[N@H+]3CCC[C@H]3c4ccccn4
12.015158544013287,Cc1cc2[nH]c(cc(=O)n2n1)C[N@H+]3CC[C@@H](C3)c4cccc(c4)Cl
12.01438776899292,CNc1cncc(n1)[C@@H]2CCC[N@@H+]2Cc3[nH]ccn3
12.01405360526475,C[N@@H+]1CC[C@@H]([C@@H](C1)Cc2[nH]c3ccncc3n2)CC(=O)[O-]
12.013597867496005,c1cc(cnc1)[C@H](CNc2c3c(nc(n2)N)C[NH2+]CC3)[NH+]4CCOCC4
12.013268320503553,Cc1nccc(n1)[C@H]2CCC[N@@H+](C2)Cc3ccncc3
12.013187857395325,Cc1nc(c2n1cccc2)C[N@@H+]3CCC[C@H](C3)c4ccn(n4)CCO
12.012998131541764,Cc1ccc(cc1NC(=O)C(C)C)c2ccc(=O)n(n2)CC(=O)Nc3c(cc(cc3C)C)C
12.012855012734502,Cc1cc(ncc1[C@H](C)[NH3+])N2CC[NH+](CC2)C
12.012787300610636,Cc1cc(ncn1)N2CCC[C@H](C2)c3cc4cccnc4[nH]3
12.01224780206529,c1cc(cc(c1)C(=O)NCc2csc(n2)N3CCCC3)[C@H]4CCC[NH2+]C4
12.011945955487146,CCN(CCc1[nH]c2ccccc2n1)C(=O)c3c4c(nc(n3)N)CCCC4
12.011559468754172,c1cocc1C[N@H+]2CCC[C@]3(C2)CCC(=O)N(C3)CCc4c[nH]cn4
12.0112431124352,c1ccc2c(c1)c(n[nH]c2=O)CNC(=O)c3ccc(nn3)O
12.011006999379903,COCc1cc(=O)[nH]c(n1)[C@@H]2CCC[N@H+](C2)Cc3cccc(c3)OC
12.010222593996938,COc1ccc(c(c1)Nc2c3c(nc(n2)C4CC4)n(nn3)Cc5ccccc5)OC
12.009606589545404,c1c([nH]nn1)C(=O)NC[C@@H](CN2CC[NH2+]CC2)O
12.009594717939272,c1cc(cc(c1)C(=O)[O-])c2[nH]c3c(n2)CN(CC3)C(=O)[C@@H]4C=CC[NH2+]4
12.00935684612751,c1c(nc(nc1[N@@]2CCc3c(nc[nH]3)C2)N)C4CC(C4)[NH3+]
12.008770740535866,Cc1cccc(c1)NC(=O)NCc2nccc(n2)N3CCCCC3
12.008731608204542,Cc1cccc2c1nc([nH]2)[C@H]3CCC[N@H+]3Cc4cc(oc4C(C)(C)C)C(=O)N
12.008418329709382,CCC[N@H+]1CC2(CCN(CC2)C(=O)c3c(cccn3)O)C[C@@H]1C(=O)[O-]
12.008415032041013,Cc1nc(cc(n1)O)CNC(=O)C[N@@H+]2CC[C@@H](C2)c3ccccc3
12.008221568829969,CC[C@]1([C@H]2[C@H]([C@@H]([NH2+]1)c3ccc(cc3)F)C(=O)N(C2=O)CC)C(=O)OCC
12.00790587204467,CCc1nc(cs1)CCNC(=O)c2cc(c[nH]2)C#N
12.007817934221467,CCc1ccc(cc1NC(=O)C)c2ccc(=O)n(n2)CC(=O)Nc3c(cccc3F)F
12.007576544896777,Cc1cccc2c1nc([nH]2)[C@H]3CCCN(C3)c4nc(cs4)C
12.007540710233824,Cc1[nH]c2cc(ccc2n1)CNC(=O)[C@@H](C)[NH+]3CCCCC3
12.007402867695951,CCCNC(=O)NC(=O)C[NH+]1CCC(CC1)NC(=O)c2ccc[nH]2
12.00733713417311,c1cc([nH]c1)C(=O)N[C@H]2CC(=O)N(C2)Cc3ccc(cc3)F
12.007254472619298,CNc1c2c(nc(n1)[C@H]3CC[NH2+]C3)C[N@@H+](CC2)Cc4cccc(c4)OC5CCCC5
12.007059910185465,c1ccnc(c1)C[N@@H+]2C[C@@H]3CCN(C(=O)[C@H]3C2)c4cncnc4
12.006969334227565,CN(C)c1ncc2c(n1)CC[C@H](C2)NC(=O)Cn3cnc4ccccc4c3=O
12.00687612013497,Cc1cc(on1)NC(=O)[C@@H](C)[N@@H+]2CCO[C@H](C2)c3nc(cs3)C
12.00670090402224,C[N@H+]1C[C@@H](C[C@@H]1CO)NC(=O)c2cc(ccc2OCC[NH3+])F
12.006363882314815,c1ccc2c(c1)[nH]c(n2)[C@H]3CCC[N@H+]3CCn4cc[nH]c4=O
12.006188886046644,c1ccn(c(=O)c1)CC(=O)Nc2nc(cs2)c3cc([nH]c3)C(=O)N
12.00614183931123,c1cc2c(cc([nH]2)C(=O)NCCn3cncn3)c(c1)Cl
12.005554414652238,c1c(=O)[nH]c(=O)n(n1)[C@@H]2[C@H]([C@H]([C@H](O2)CO)O)O
12.00503602118446,c1ccc(c(c1)C(F)(F)F)NC(=O)CCCn2c(=O)ccc(n2)c3ccco3
12.004984577557886,c1cc2c(nc1)nc([nH]2)SCC(=O)c3ccc4c(c3)OCO4
12.004455631551323,Cc1cccc(c1NC(=O)CSc2[nH]c(=O)cc(n2)C)C
12.00420017217492,CCC[C@]1([C@H]2[C@H]([C@@H]([NH2+]1)c3ccc(cc3)F)C(=O)N(C2=O)C)C(=O)OCC
12.003957024093763,c1cc(sc1)/C=C\2/C(=O)[NH+]=C(S2)Nc3ccc(c(c3)C(=O)[O-])O
12.003949989067909,COc1ccc(cc1)[C@H]2c3c(nc[nH]3)CCN2C(=O)Nc4cccc(c4)C(=O)OC
12.003831492851145,c1ccc2c(c1)c(c[nH]2)CCNC(=O)c3c(nn[nH]3)c4ccc(cc4)F
12.003689033577556,Cc1c([nH]cn1)C[N@@H+]2CCCC[C@H]2c3c(cn[nH]3)S(=O)(=O)C
12.002815151459483,CO[C@@H](c1ccccc1)C(=O)Nc2ccc(cc2c3c(=O)[nH]c4ccccc4n3)Cl
12.00265246648656,Cc1[nH]nc(n1)SCCNC(=O)C[N@@H+]2CC[C@H](C2)c3ccccc3
12.00235787477883,Cc1ccc(c(n1)C[N@@]2C[C@H]([C@@H](C2)O)[NH3+])O
12.002076473744582,Cc1ccc(cn1)C[N@@H+]2CCOC[C@H]2c3cc(nc(n3)C)O
12.001268544993913,Cc1cc(nc(n1)[C@H]2CCC[N@H+]2CCO)c3[nH]cc([nH+]3)C
12.001220179191147,CS(=O)(=O)c1ccc(cc1)C[N@@]2CC[NH2+][C@H](C2)C(=O)NCc3ccccn3
12.00098736380422,Cc1[nH]c(=O)c(cn1)C(=O)N2CCc3c(nc([nH]3)c4ccc(nc4)OC)C2
12.000972414374276,c1ccc(c(c1)NC(=O)CSc2[nH]nc(n2)c3ccccn3)Cl
12.000810608779584,c1ccnc(c1)n2c3c(cn2)[C@H](CCC3)[NH2+]Cc4cccnc4
12.000624180594397,Cn1c(ccn1)C(=O)N2CC[C@H]3[C@H](C2)CCC(=O)N3CCc4c[nH]cn4
12.000165365001836,c1ccc2c(c1)cc([nH]2)C[N@H+]3CCC[C@@H](C3)CNC(=O)c4cncnc4
11.99950780992884,Cc1ccc(c2c1c(=O)cc([nH]2)C[NH2+]Cc3cc(=O)[nH]cn3)C
11.999437019981162,c1ccc(cc1)C[C@H](C(=O)[O-])NC(=O)C[C@H](C(=O)[O-])[NH3+]
11.99931830391984,c1ccc(cc1)c2[nH]c(=O)c(c(n2)C[NH+]3CCCCC3)[O-]
11.999298737754176,c1ccc(cc1)c2nc3c4ccccc4oc3c(n2)NCC[NH+]5CCOCC5
11.999293021795667,c1cc(ncc1/N=c\2/cnc(c[nH]2)[C@H]3CCCC[NH2+]3)C#N
11.999289724127298,c1cc(cc(c1)NC(=O)N2CCc3c([nH]cn3)[C@@H]2c4ccncc4)C(=O)[O-]
11.99919255283266,Cc1cc(on1)[C@@H]2CCC[N@@H+]2Cc3cc(=O)c4cc(ccc4[nH]3)F
11.998975566253907,COC[C@@H](c1ccccn1)n2cc(nn2)c3[nH]c4ccccc4n3
11.998836404648689,Cc1ccnc(c1)NC(=O)c2cc(nc(n2)C)[C@@H]3CCC[NH2+]3
11.99880870423438,Cc1ccc(o1)/C=C/2\C(=O)N(C(=O)S2)CC(=O)Nc3ccccc3F
11.998716589364577,C[C@@H](c1[nH]c(=O)c2ccccc2n1)[NH+]3CCC(CC3)c4cc[nH]n4
11.998681194390738,c1ccc2c(c1)[nH]c(n2)CCCCCNC(=O)c3cc(n[nH]3)c4cccnc4
11.998650855841731,Cc1c([nH]nn1)C(=O)NC[C@@H]2CC[N@@H+](C2)C3CCCC3
11.99864777801792,CC[C@H]([C@@H]([NH3+])C(=O)NC[C@H]1CC[C@@H](CC1)C(=O)[O-])C
11.99840111242384,COc1cccc(c1)S(=O)(=O)NCCNc2ccc(nn2)n3cccn3
11.998095088799094,Cc1cc(n(n1)C[C@H](C)Nc2c3c(ncn2)C[NH2+]CC3)C
11.997786646884212,c1cc(cnc1)[C@@H](CNC(=O)c2cc(c[nH]2)Cl)[NH+]3CCOCC3
11.997679142895349,Cc1c2ccccc2[nH]c1C[N@@H+]3CC[C@@H](C3)CNC(=O)c4cnccn4
11.997149757199669,CNC(=O)C[C@@H]1CC[N@H+](C1)Cc2[nH]c3ccccc3n2
11.99710315015337,C[C@H](c1nnc(o1)C(C)C)NC(=O)c2cnc[nH]2
11.996960251190666,Cc1cccc(n1)[N@@]2CCC[C@@H](C2)[N@@H+](C)CC(=O)N3CCOCC3
11.99675601559628,CSc1ncc(cn1)C[NH2+]CCc2c[nH]c3c2cccc3
11.99670083461222,c1ccc2c(c1)[nH]c(n2)CNC(=O)c3cccnc3
11.996091205652869,c1ccc2c(c1)c3c([nH]2)[C@H](CCC3)C(=O)NCc4c5cccnc5n[nH]4
11.995972269746987,Cc1ccc(nn1)NC[C@@H]2C[C@@]3(C[N@@H+](CCOC3)Cc4cccnc4)OC2
11.995596335552795,CC[C@@H](C(=O)N1CCc2c1cccc2)Sc3c4c(nc[nH]4)ncn3
11.995500483325506,CC(=O)Nc1cccc(c1)Nc2c3cnn(c3ncn2)Cc4ccccc4
11.995443543584985,Cc1c(c(nc(n1)C)O)CC(=O)N2CCc3c([nH]cn3)[C@H]2c4cccnc4
11.995267228249462,Cc1cccc2c1nc([nH]2)COCC(=O)N3CCc4c(nc[nH]4)C3
11.99513949856126,c1ccc(cc1)CN2CC[C@H](CCC2=O)[NH2+]Cc3[nH]nc(n3)O
11.994827099444333,COc1ccc(cc1)c2c(c[nH]n2)C[NH2+]Cc3ccc4c(c3)[nH]c(n4)O
11.993920460487118,c1ccc(cc1)c2nc(co2)CNC(=O)c3cnc(nc3O)Cn4cncn4
11.993899575254106,CCc1cc(=O)[nH]c(n1)SCC(=O)Nc2cc(c(cc2OC)Cl)C
11.993874073285378,c1cnccc1C[C@H]2C[N@H+](C[C@@H]2O)Cc3cnc[nH]3
11.99317364852357,C[N@@H+]1CCCC[C@H]1CNC(=O)c2cc(ccc2O)Cl
11.992917749458051,COc1cc(on1)CCC(=O)N2CCC(CC2)Cc3[nH]c(=O)cc(n3)c4ccsc4
11.992898842826063,CC[C@@H](C(=O)Nc1c(c(cc(c1F)F)F)F)n2c(=O)ccc(n2)c3cc(ccc3C)C
11.992758581998055,c1c(nc[nH]1)C(=O)N2CCC[C@@]3(C2)C[C@@H](CO3)Nc4ncc(cn4)F
11.992734399096674,c1c(nc[nH]1)CCN2CC3(CCC2=O)CCN(CC3)C(=O)[C@H]4CC[C@H](C4)[NH3+]
11.99232812635348,Cc1ccc(o1)c2ccccc2NC(=O)Cn3c(=O)c(cc(n3)c4ccc(s4)C)N
